Temperature dependence of enthalpy
  T       Zn(NO3)2         NH2CH2COOH       C6H8O7           O2               ZnO              CO2              H2O              N2               C                
518       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81444.987003    -91830.695770    -55969.190400    1566.281567      698.185035       
519       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81433.455319    -91819.803169    -55960.614890    1573.533581      702.047315       
520       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81421.919295    -91808.905522    -55952.036920    1580.786667      705.913654       
521       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81410.378951    -91798.002844    -55943.456490    1588.040823      709.784034       
522       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81398.834303    -91787.095152    -55934.873600    1595.296049      713.658439       
523       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81387.285370    -91776.182465    -55926.288250    1602.552344      717.536853       
524       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81375.732170    -91765.264797    -55917.700440    1609.809707      721.419259       
525       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81364.174719    -91754.342165    -55909.110170    1617.068136      725.305640       
526       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81352.613035    -91743.414587    -55900.517440    1624.327632      729.195981       
527       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81341.047135    -91732.482077    -55891.922250    1631.588192      733.090266       
528       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81329.477036    -91721.544653    -55883.324600    1638.849816      736.988478       
529       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81317.902755    -91710.602329    -55874.724490    1646.112504      740.890602       
530       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81306.324309    -91699.655123    -55866.121920    1653.376253      744.796622       
531       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81294.741715    -91688.703048    -55857.516890    1660.641064      748.706523       
532       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81283.154988    -91677.746123    -55848.909400    1667.906935      752.620288       
533       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81271.564146    -91666.784361    -55840.299450    1675.173865      756.537904       
534       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81259.969204    -91655.817778    -55831.687040    1682.441854      760.459354       
535       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81248.370179    -91644.846389    -55823.072170    1689.710900      764.384623       
536       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81236.767086    -91633.870210    -55814.454840    1696.981003      768.313697       
537       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81225.159943    -91622.889255    -55805.835050    1704.252162      772.246560       
538       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81213.548763    -91611.903540    -55797.212800    1711.524376      776.183198       
539       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81201.933564    -91600.913078    -55788.588090    1718.797644      780.123596       
540       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81190.314360    -91589.917886    -55779.960920    1726.071966      784.067739       
541       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81178.691168    -91578.917978    -55771.331290    1733.347340      788.015614       
542       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81167.064002    -91567.913367    -55762.699200    1740.623765      791.967205       
543       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81155.432878    -91556.904069    -55754.064650    1747.901241      795.922499       
544       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81143.797810    -91545.890097    -55745.427640    1755.179767      799.881482       
545       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81132.158814    -91534.871466    -55736.788170    1762.459342      803.844138       
546       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81120.515905    -91523.848190    -55728.146240    1769.739966      807.810455       
547       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81108.869097    -91512.820283    -55719.501850    1777.021636      811.780419       
548       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81097.218405    -91501.787759    -55710.855000    1784.304354      815.754015       
549       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81085.563844    -91490.750631    -55702.205690    1791.588117      819.731231       
550       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81073.905428    -91479.708913    -55693.553920    1798.872925      823.712053       
551       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81062.243171    -91468.662619    -55684.899690    1806.158778      827.696466       
552       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81050.577088    -91457.611762    -55676.243000    1813.445674      831.684459       
553       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81038.907193    -91446.556355    -55667.583850    1820.733613      835.676017       
554       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81027.233499    -91435.496413    -55658.922240    1828.022593      839.671129       
555       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81015.556021    -91424.431947    -55650.258170    1835.312615      843.669779       
556       -110182.400000   -122699.120000   -360566.320000   1099.828701      -81003.874773    -91413.362971    -55641.591640    1842.603677      847.671956       
557       -110182.400000   -122699.120000   -360566.320000   1099.828701      -80992.189768    -91402.289498    -55632.922650    1849.895779      851.677647       
558       -110182.400000   -122699.120000   -360566.320000   1099.828701      -80980.501021    -91391.211541    -55624.251200    1857.188920      855.686839       
559       -110182.400000   -122699.120000   -360566.320000   1099.828701      -80968.808543    -91380.129112    -55615.577290    1864.483099      859.699520       
560       -110182.400000   -122699.120000   -360566.320000   1099.828701      -80957.112350    -91369.042225    -55606.900920    1871.778315      863.715676       
561       -110182.400000   -122699.120000   -360566.320000   1099.828701      -80945.412454    -91357.950892    -55598.222090    1879.074568      867.735295       
562       -110182.400000   -122699.120000   -360566.320000   1099.828701      -80933.708868    -91346.855125    -55589.540800    1886.371857      871.758365       
563       -110182.400000   -122699.120000   -360566.320000   1099.828701      -80922.001606    -91335.754937    -55580.857050    1893.670181      875.784874       
564       -110182.400000   -122699.120000   -360566.320000   1099.828701      -80910.290681    -91324.650341    -55572.170840    1900.969539      879.814809       
565       -110182.400000   -122699.120000   -360566.320000   1099.828701      -80898.576106    -91313.541348    -55563.482170    1908.269932      883.848159       
566       -110182.400000   -122699.120000   -360566.320000   1099.828701      -80886.857894    -91302.427971    -55554.791040    1915.571357      887.884910       
567       -110182.400000   -122699.120000   -360566.320000   1099.828701      -80875.136056    -91291.310221    -55546.097450    1922.873815      891.925051       
568       -110182.400000   -122699.120000   -360566.320000   1099.828701      -80863.410607    -91280.188111    -55537.401400    1930.177304      895.968571       
569       -110182.400000   -122699.120000   -360566.320000   1099.828701      -80851.681559    -91269.061653    -55528.702890    1937.481825      900.015457       
